genres_id,app,category,rating,reviews,size,installs,type,price,content rating,genres,last updated,current ver,android ver,content_rating_label
8,bz reminder,business,4.7,41625,5400000,1000000,0,0.0,everyone,business,2017-12-21,2.3.4,4.1_and_up,1
102,bz live-ticker,news_and_magazines,4.2,114,7700000,10000,0,0.0,everyone,news  magazines,2018-05-25,1.6,4.2_and_up,1
99,weather bz,weather,4.4,8433,5600000,100000,0,0.0,everyone,weather,2018-06-06,5.0.1_build_1,4.0_and_up,1
8,bz reminder pro,business,4.8,726,5400000,1000,1,3.99,everyone,business,2017-12-20,2.3.3,4.1_and_up,1
20,bz bingo,family,4.2,1,17000000,100,0,0.0,everyone,entertainment,2018-04-03,1.3,4.0.3_and_up,1
86,evasionbz,social,4.1,8,4400000,100,0,0.0,teen,social,2017-07-14,0.0.9,4.1_and_up,3
102,bz-smart,news_and_magazines,4.3,828,8199999,10000,0,0.0,everyone,news  magazines,2017-10-10,1.98,2.3.3_and_up,1
37,bz zombie vr,game,4.4,12,98000000,1000,0,0.0,mature_17+,action,2018-02-07,1.4,4.4_and_up,4
91,bz conferencing,tools,4.7,7,29000000,1000,0,0.0,everyone,tools,2018-06-27,3.8.3,4.1_and_up,1
87,gitzbz,shopping,4.0,4,2400000,10,0,0.0,everyone,shopping,2017-08-04,1.0,4.1_and_up,1
102,berner zeitung,news_and_magazines,3.4,736,8500000,50000,0,0.0,teen,news  magazines,2018-08-03,7.5.9.1,4.1_and_up,3
33,bz fingers,game,4.6,15,3200000,50,0,0.0,everyone,arcade,2017-07-05,1.3,4.0.3_and_up,1
93,dragon bz wallpapers,personalization,4.2,0,3800000,10,0,0.0,everyone,personalization,2018-05-06,2.1,4.0.3_and_up,1
102,bz basellandschaftliche news,news_and_magazines,2.8,33,33000000,1000,0,0.0,everyone,news  magazines,2018-06-06,1.4.0,5.0_and_up,1
89,247 bz reis,travel_and_local,3.1,421,53000000,100000,0,0.0,everyone,travel  local,2018-03-09,4.4.15,4.1_and_up,1
87,bz delivery,shopping,4.2,1,6200000,500,0,0.0,everyone,shopping,2018-01-15,1.1.0,4.0.3_and_up,1
102,badische zeitung,news_and_magazines,3.9,262,22000000,10000,0,0.0,everyone,news  magazines,2018-06-26,5.3,4.1_and_up,1
93,dragon bz wallpapers hd,personalization,4.2,5,17000000,1000,0,0.0,everyone,personalization,2018-04-04,1.11,4.0_and_up,1
102,bz baselland e-paper,news_and_magazines,4.2,69,25000000,5000,0,0.0,everyone,news  magazines,2017-08-24,5.1.4,4.4_and_up,1
94,bz dealer,productivity,4.2,5,4600000,500,0,0.0,everyone,productivity,2017-10-31,1.0.3,4.0.3_and_up,1
89,bz vesper-app,travel_and_local,4.1,60,13000000,1000,0,0.0,everyone,travel  local,2015-08-06,1.0.2,2.3.3_and_up,1
102,bz-digital,news_and_magazines,4.2,4,36000000,100,0,0.0,everyone,news  magazines,2018-03-05,2.4.1,4.4_and_up,1
20,dragon bz super wallpapers,family,4.2,12,13000000,1000,0,0.0,everyone,entertainment,2018-01-16,1.0,4.0.3_and_up,1
102,bz berner oberländer,news_and_magazines,4.2,64,8500000,1000,0,0.0,everyone,news  magazines,2018-08-03,7.5.9.1,4.1_and_up,1
102,bz basel e-paper,news_and_magazines,4.2,72,25000000,5000,0,0.0,everyone,news  magazines,2017-08-24,5.1.4,4.4_and_up,1
103,südtirol2go,maps_and_navigation,3.3,555,31000000,50000,0,0.0,everyone,maps  navigation,2017-12-20,2.1.2,4.0_and_up,1
14,tfo bz lessons,family,4.4,75,3700000,500,0,0.0,everyone,education,2017-04-28,2.1.1,4.1_and_up,1
100,bz langenthaler tagblatt,video_players,4.2,22,8500000,1000,0,0.0,everyone,video players  editors,2018-08-03,7.5.9.1,4.1_and_up,1
46,city driving jeep mania parking passion 2018,family,4.4,36,24000000,10000,0,0.0,everyone,simulation,2018-06-14,1.0,4.0_and_up,1
37,sniper gun shot 3d impossible missions,game,4.6,20,34000000,100,0,0.0,mature_17+,action,2018-05-04,1.0,4.0_and_up,4
87,epn cashback aliexpress,shopping,4.4,19212,6900000,500000,0,0.0,everyone,shopping,2018-08-03,0.2.9.17,4.1_and_up,1
37,elite commando shooting war,game,4.5,14,45000000,100,0,0.0,teen,action,2018-06-29,1.0,4.0_and_up,3
89,restaurantführer südbaden,travel_and_local,4.1,46,12000000,1000,0,0.0,everyone,travel  local,2017-01-11,2.0.0,4.0_and_up,1
102,bz basel news,news_and_magazines,2.2,23,33000000,1000,0,0.0,everyone,news  magazines,2018-06-06,1.4.0,5.0_and_up,1
46,contractor city construction - heavy logistics,family,4.2,31,35000000,5000,0,0.0,everyone,simulation,2018-06-12,1.01,4.0_and_up,1
46,park limousine realistic limo parking simulator,family,4.8,4,25000000,1000,0,0.0,everyone,simulation,2018-07-20,1.0,4.0_and_up,1
37,animal hunting sniper shooting,game,4.2,0,48000000,50,0,0.0,teen,action,2018-07-06,1.0,4.0_and_up,3
91,wise- mobile portal,tools,4.2,3,1000000,500,0,0.0,everyone,tools,2015-07-30,1.0.0.4,2.2_and_up,1
25,inwestor mobile,finance,3.2,124,7200000,10000,0,0.0,everyone,finance,2018-01-03,1.2.3,4.1_and_up,1
89,bz straußenführer,travel_and_local,4.3,291,14000000,10000,0,0.0,everyone,travel  local,2016-03-17,1.2.3,4.0_and_up,1
91,putzmeister experts,tools,4.6,21,8900000,1000,0,0.0,everyone,tools,2018-05-08,1.3,4.1_and_up,1
91,bubble,tools,4.5,31621,208000,5000000,0,0.0,everyone,tools,2011-07-10,2.0.1,1.6_and_up,1
25,ibiznes24 mobile,finance,4.2,38,9400000,5000,0,0.0,everyone,finance,2018-06-30,1.8.1,4.4_and_up,1
8,ca service management,business,3.4,91,8300000,10000,0,0.0,everyone,business,2018-03-20,3.1.13,5.0_and_up,1
8,ca mobile authenticator,business,4.2,9,6900000,1000,0,0.0,everyone,business,2016-12-15,1.0.0,4.2_and_up,1
8,ca latam partners,business,4.2,0,12000000,10,0,0.0,everyone,business,2018-08-03,1.1.2,4.3_and_up,1
91,ca mobile otp,tools,3.3,688,5500000,100000,0,0.0,everyone,tools,2017-09-05,2.3.5,2.3.3_and_up,1
20,ca lottery official app,family,4.2,7000,26000000,1000000,0,0.0,teen,entertainment,2018-08-02,3.0.2,4.4_and_up,3
39,ca technologies,family,4.2,1,98000000,100,0,0.0,everyone,puzzle,2017-10-20,1.093,4.1_and_up,1
8,ca case management,business,2.4,16,5200000,500,0,0.0,everyone,business,2016-05-04,1.0.1,4.0_and_up,1
8,ca uim mobile,business,3.2,54,7700000,1000,0,0.0,everyone,business,2016-02-29,8.4.1,4.0_and_up,1
8,ca clarity mobile time manager,business,3.1,104,5300000,10000,0,0.0,everyone,business,2015-05-14,2.0,2.2_and_up,1
91,ca auth id,tools,3.8,39,375000,10000,0,0.0,teen,tools,2014-10-17,2.2.1,1.6_and_up,3
8,patchcordca inc app launcher,business,4.2,0,3700000,10,0,0.0,everyone,business,2016-12-23,1.21,4.0_and_up,1
30,ca speakers free,lifestyle,4.8,74,2900000,5000,0,0.0,teen,lifestyle,2015-09-30,1.6,2.3.3_and_up,3
94,ca world 17,productivity,3.7,7,18000000,1000,0,0.0,teen,productivity,2018-06-10,7.17.2.0,5.0_and_up,3
91,ca dmv,tools,4.2,5463,6000000,1000000,0,0.0,everyone,tools,2017-08-25,4.0,4.1_and_up,1
87,saveca,shopping,3.7,2094,34000000,100000,0,0.0,everyone,shopping,2018-07-02,4.8.18.12,4.1_and_up,1
94,california cop assist ca cop,productivity,3.0,5,7000000,100,1,4.99,everyone,productivity,2014-02-11,1.3,2.2_and_up,1
7,ca laws 2018 california laws and codes,books_and_reference,3.9,56,38000000,5000,0,0.0,everyone,books  reference,2018-03-24,1.17,4.4_and_up,1
89,california cameras - traffic,travel_and_local,4.0,305,5400000,10000,0,0.0,everyone,travel  local,2018-06-20,6.3.4,4.0.3_and_up,1
30,ca speakers,lifestyle,5.0,12,1200000,100,1,0.99,teen,lifestyle,2014-03-25,1.0,3.0_and_up,3
94,registerca mobile,productivity,4.2,0,1200000,100,0,0.0,everyone,productivity,2016-08-19,2.0,5.0_and_up,1
11,cb radio chat - for friends,communication,4.0,17998,7900000,1000000,0,0.0,teen,communication,2018-03-27,2.6.3,4.0_and_up,3
103,truck chat  cb for truckers,maps_and_navigation,2.7,89,2300000,10000,0,0.0,mature_17+,maps  navigation,2018-07-31,1.0.10.5,4.0.3_and_up,4
91,cb frequencies free,tools,3.1,364,2300000,100000,0,0.0,everyone,tools,2018-03-02,2,4.0.3_and_up,1
11,cb on mobile,communication,4.1,901,323000,100000,0,0.0,teen,communication,2017-04-26,1.0.5,4.0_and_up,3
91,cb frequencies,tools,4.0,5,1400000,100,1,0.99,everyone,tools,2015-12-24,1.0,4.0.3_and_up,1
11,virtual walkie talkie,communication,3.8,21785,2500000,1000000,0,0.0,everyone,communication,2015-08-13,1.41,2.3_and_up,1
14,cb outdoors,family,3.8,5,12000000,1000,0,0.0,everyone,education,2017-05-30,1.200,4.0.3_and_up,1
8,viking cb radios,business,4.3,6,15000000,1000,0,0.0,everyone,business,2017-05-24,1.0.1,4.1_and_up,1
91,frequencies free,tools,3.5,382,3100000,100000,0,0.0,everyone,tools,2018-02-04,1.9,4.0.3_and_up,1
25,cb-mobile banking,finance,4.5,96,12000000,10000,0,0.0,everyone,finance,2018-06-22,4.17.38,4.4_and_up,1
91,cbradiotab,tools,3.9,127,1500000,50000,0,0.0,everyone,tools,2017-04-01,1.0,3.0_and_up,1
91,cb smart life,tools,4.2,30,9000000,500,0,0.0,everyone,tools,2018-07-03,2.4.0,4.1_and_up,1
25,cb bank mobile banking,finance,4.5,1308,3700000,100000,0,0.0,everyone,finance,2015-06-08,13.0,2.2_and_up,1
27,cb martial arts,health_and_fitness,4.2,0,8700000,10,0,0.0,everyone,health  fitness,2018-05-15,1.1.7,4.1_and_up,1
87,cb shop,shopping,4.2,19,19000000,100,0,0.0,everyone,shopping,2017-05-09,1.0.1,4.0.3_and_up,1
30,cb underground,lifestyle,3.3,3,7400000,500,0,0.0,everyone,lifestyle,2015-09-15,1.2,3.2_and_up,1
93,cb background - free hd wallpaper images,personalization,4.1,4538,3300000,1000000,0,0.0,everyone,personalization,2018-03-24,3.1.0,4.0_and_up,1
27,cb nfc pendant,health_and_fitness,4.2,0,913000,50,0,0.0,everyone,health  fitness,2017-10-04,1.0.2,4.1_and_up,1
20,wrlp cb repeater,family,4.2,14,4900000,1000,0,0.0,teen,entertainment,2018-07-21,1.1.11,2.1_and_up,3
27,cb fit,health_and_fitness,5.0,1,7800000,10,0,0.0,everyone,health  fitness,2018-07-09,4.2.2,4.1_and_up,1
28,minwa ha  cb,house_and_home,4.2,0,5000000,50,0,0.0,everyone,house  home,2017-09-15,1.0.0,4.1_and_up,1
11,channel 19,communication,3.7,916,12000000,100000,0,0.0,mature_17+,communication,2018-07-13,2.2.6,4.1_and_up,4
25,citizens bank - cb mobile,finance,4.8,6,11000000,1000,0,0.0,everyone,finance,2018-08-02,4.19.62,4.4_and_up,1
25,cb mobile access,finance,1.5,57,25000000,1000,0,0.0,everyone,finance,2018-02-26,4.3.6,4.2_and_up,1
88,cb video vision,photography,5.0,13,2600000,100,0,0.0,everyone,photography,2017-09-12,0.0.2,4.1_and_up,1
88,cb hair png - new hair png for cb editing,photography,4.6,26,7200000,500,0,0.0,everyone,photography,2018-07-29,2,4.0_and_up,1
14,cb stars,family,4.2,1,1800000,10,0,0.0,everyone,education,2017-12-30,1.0,1.6_and_up,1
8,cb mobile,business,4.2,3,2600000,100,0,0.0,everyone,business,2018-04-26,10,4.0_and_up,1
27,c b patel health club,health_and_fitness,5.0,5,14000000,100,0,0.0,everyone,health  fitness,2018-07-02,1.0.1,4.4_and_up,1
25,cb trader,finance,4.7,11,2200000,1000,0,0.0,everyone,finance,2018-04-11,1.6.1,4.0_and_up,1
38,cb tv,family,4.2,2,1900000,100,0,0.0,teen,strategy,2016-09-13,1.0.0,4.0.3_and_up,3
93,football-cb go clock theme,personalization,4.7,26,5600000,1000,0,0.0,everyone,personalization,2017-03-03,1.0.3,4.0.3_and_up,1
91,cb smartcar monitor,tools,4.2,1,514000,10,0,0.0,everyone,tools,2017-07-20,4.0,4.3_and_up,1
14,cb news,family,5.0,7,20000000,50,0,0.0,everyone,education,2016-09-10,1.2.0,4.1_and_up,1
25,cb pay,finance,4.5,198,11000000,10000,0,0.0,everyone,finance,2018-07-09,1.8.0,4.4_and_up,1
25,cb mobile ga,finance,4.2,1,12000000,100,0,0.0,everyone,finance,2017-11-21,1.9.1,4.1_and_up,1
20,cb register,family,5.0,1,5600000,10,0,0.0,everyone,entertainment,2018-06-27,1.0,4.1_and_up,1
40,cádiz cb gades,sports,4.2,1,3800000,10,0,0.0,everyone,sports,2018-08-05,opciã³n_de_cerrar,4.1_and_up,1
8,cb land,business,4.2,0,6400000,100,0,0.0,everyone,business,2018-03-13,6.3.5,4.1_and_up,1
11,cb browser,communication,5.0,5,3700000,50,0,0.0,everyone,communication,2018-04-02,1.0,4.0_and_up,1
88,cb edits png  cb backgrounds,photography,4.2,17,3400000,5000,0,0.0,everyone,photography,2018-07-20,1.0.0,4.1_and_up,1
25,cb mobile biz,finance,1.0,3,8400000,500,0,0.0,everyone,finance,2016-02-22,4.4.1255,4.0_and_up,1
91,antenna tool premium,tools,4.5,14,2900000,500,1,0.99,everyone,tools,2017-10-26,2.2,4.0.3_and_up,1
91,antenna tool,tools,4.2,522,2900000,50000,0,0.0,everyone,tools,2017-10-26,2.2_free,4.0.3_and_up,1
86,cb heroes,social,5.0,5,1800000,5,0,0.0,everyone,social,2018-08-04,1.2.4,5.0_and_up,1
91,frequencies,tools,4.2,11,3100000,500,1,0.99,everyone,tools,2018-02-04,1.9,4.0.3_and_up,1
37,creative destruction,game,4.4,201426,80000000,5000000,0,0.0,teen,action,2018-08-02,1.0.6,4.0_and_up,3
94,cd library,productivity,3.9,44,3300000,10000,0,0.0,everyone,productivity,2017-02-18,5.7.2,2.1_and_up,1
37,sonic cd classic,game,4.6,26138,15000000,1000000,0,0.0,everyone,action,2018-02-14,1.0.2,4.2_and_up,1
47,ark survival evolved,game,3.8,51523,36000000,500000,0,0.0,teen,adventure,2018-08-02,1.0.90,7.0_and_up,3
30,design innovation cd cassette,lifestyle,4.2,5,8300000,500,0,0.0,everyone,lifestyle,2017-02-06,1.0,2.3_and_up,1
30,diy crafts cds,lifestyle,4.0,209,3100000,50000,0,0.0,everyone,lifestyle,2017-01-24,3.0,3.0_and_up,1
8,cd events,business,4.2,1,9500000,100,0,0.0,everyone,business,2015-03-27,0.9.0,2.3.3_and_up,1
102,primaturecd,news_and_magazines,4.2,6,4800000,100,0,0.0,everyone,news  magazines,2017-10-30,6.3.7.1,4.1_and_up,1
8,cd romas,business,4.2,2,6700000,100,0,0.0,everyone,business,2015-06-04,2.00.0.3,4.0.3_and_up,1
102,interkinoiscd,news_and_magazines,4.2,1,1500000,5,0,0.0,everyone,news  magazines,2018-06-09,1.0,4.0.3_and_up,1
30,cd live - club del deportista,lifestyle,4.2,8,9200000,500,0,0.0,everyone,lifestyle,2018-06-12,4.1,4.1_and_up,1
7,bootable methodsusb-cd-dvd,books_and_reference,3.4,37,3400000,10000,0,0.0,everyone,books  reference,2018-05-31,1.5,4.0_and_up,1
30,creative cd letter holder,lifestyle,4.2,0,13000000,10,0,0.0,everyone,lifestyle,2017-11-15,7.1,4.0_and_up,1
20,cd choice tube,family,5.0,10,5800000,500,0,0.0,everyone,entertainment,2017-07-23,0.0.4,4.1_and_up,1
30,my movies pro - movie  tv collection library,lifestyle,4.6,6477,20000000,10000,1,7.99,everyone,lifestyle,2018-07-16,2.26_build_17,4.1_and_up,1
91,cd view lite,tools,4.2,2,20000000,100,0,0.0,everyone,tools,2018-02-02,1.0.180202,4.1_and_up,1
14,cd - teach me abc english l1,family,4.2,2,63000000,500,0,0.0,everyone,education,2017-06-18,1.0.0,4.0_and_up,1
30,best design cd ideas,lifestyle,4.2,0,13000000,10,0,0.0,everyone,lifestyle,2018-04-18,1.0.0,4.0.3_and_up,1
14,cd carpe diem app,family,4.2,17,27000000,100,0,0.0,everyone,education,2018-07-18,2,4.1_and_up,1
20,yazdani cd center ellahabad official app,family,5.0,8,3800000,500,0,0.0,everyone,entertainment,2018-01-12,2.0,4.0_and_up,1
40,cd juanito,sports,4.2,6,16000000,500,0,0.0,everyone,sports,2017-10-26,6.0,4.1_and_up,1
29,cd music,libraries_and_demo,4.2,1,2300000,100,0,0.0,everyone,libraries  demo,2018-03-30,1.0,4.4_and_up,1
30,diy cd rom ideas,lifestyle,4.2,5,12000000,500,0,0.0,everyone,lifestyle,2016-10-17,1.0,2.3.3_and_up,1
1,easy diy cd craft ideas,art_and_design,4.2,7,5600000,5000,0,0.0,everyone,art  design,2018-05-30,1.0,2.3_and_up,1
91,disc label print,tools,3.0,262,37000000,10000,0,0.0,everyone,tools,2016-09-20,1.0.0,4.0_and_up,1
89,kiosque cd,travel_and_local,4.2,0,22000000,5,0,0.0,everyone,travel  local,2018-06-18,4.6.2201,4.3_and_up,1
100,nero airburn,video_players,4.2,1008,1700000,100000,0,0.0,everyone,video players  editors,2015-06-26,1.0.9,4.0_and_up,1
103,cd comet,maps_and_navigation,4.3,12,2600000,100,0,0.0,everyone,maps  navigation,2018-08-04,4.0,4.1_and_up,1
30,diy recycled cd wall art,lifestyle,4.2,3,7900000,1000,0,0.0,everyone,lifestyle,2016-12-14,1.0,2.3_and_up,1
91,cd view,tools,4.2,0,20000000,500,0,0.0,everyone,tools,2018-02-06,1.0.180206,4.1_and_up,1
89,us 115th cd,travel_and_local,4.2,0,5700000,5,0,0.0,everyone,travel  local,2017-11-03,106,4.0.3_and_up,1
5,билеты пдд cd 2019 pro,auto_and_vehicles,4.2,21,16000000,100,1,1.49,everyone,auto  vehicles,2018-07-27,1.49,4.0_and_up,1
102,stadecd,news_and_magazines,4.2,0,1700000,5,0,0.0,everyone,news  magazines,2018-06-09,1.0,4.0.3_and_up,1
102,objectifinfoscd,news_and_magazines,4.2,2,4200000,50,0,0.0,everyone,news  magazines,2018-05-23,1.1,4.1_and_up,1
30,diy cd craft ideas,lifestyle,4.4,5,4600000,1000,0,0.0,everyone,lifestyle,2017-01-14,1.0,2.3_and_up,1
91,рееi smart remote mp3 cd player,tools,3.2,27,2700000,5000,0,0.0,everyone,tools,2018-01-22,1.2,4.0_and_up,1
40,cd padel mora,sports,4.2,1,7200000,50,0,0.0,everyone,sports,2018-06-14,7.3,4.0_and_up,1
85,diligan cd vr,medical,4.2,1,46000000,50,0,0.0,everyone,medical,2018-05-21,1.0,4.4_and_up,1
8,cd supply,business,4.2,0,14000000,5,0,0.0,mature_17+,business,2018-05-28,2.3.2,5.0_and_up,4
30,music collector inventory organizer upc discogs,lifestyle,3.5,155,12000000,10000,0,0.0,everyone,lifestyle,2017-10-13,3.1,4.1_and_up,1
91,ce on the go,tools,4.4,79,3700000,10000,0,0.0,everyone,tools,2018-02-15,1.283.0037,2.3.3_and_up,1
103,ce map - interactive conan exiles map,maps_and_navigation,4.5,62,1600000,1000,1,0.99,everyone,maps  navigation,2018-06-30,1.3,4.0_and_up,1
14,ce broker,family,3.7,190,12000000,10000,0,0.0,everyone,education,2017-03-22,2.2.0,4.4_and_up,1
91,ce smart,tools,5.0,3,29000000,100,0,0.0,everyone,tools,2018-05-28,2.2.0,4.1_and_up,1
33,pac-man ce dx,game,4.5,1692,36000000,10000,1,4.99,everyone,arcade,2018-04-23,1.1.0,4.0.3_and_up,1
14,cehq - ce credits for nurses,family,4.5,12,4000000,1000,0,0.0,everyone,education,2018-05-25,3.0.18,5.0_and_up,1
34,theatre of the absurd cefull,family,4.1,1143,15000000,10000,1,2.99,everyone_10+,casual,2013-05-21,1.0,2.0.1_and_up,2
8,ce smartappcom,business,4.2,0,42000000,100,0,0.0,everyone,business,2018-03-16,102.0.875,4.2_and_up,1
85,oe tracker ce attendance app,medical,3.4,16,7800000,5000,0,0.0,everyone,medical,2018-03-20,1.3.0,4.4_and_up,1
14,professor online seduc-ce,family,4.1,188,4600000,10000,0,0.0,everyone,education,2018-07-06,1.3,4.1_and_up,1
14,abai ce scanner,family,4.2,0,4300000,1000,0,0.0,everyone,education,2018-01-23,1.3,4.1_and_up,1
25,c-e federal credit union,finance,4.2,1,2800000,500,0,0.0,everyone,finance,2018-03-23,3.0.6,4.1_and_up,1
14,ti-84 ce graphing calculator manual ti 84,family,5.0,1,27000000,100,1,4.99,everyone,education,2018-03-28,1.5.2,4.1_and_up,1
40,ultra ce calculator,sports,4.2,28,7300000,1000,0,0.0,everyone,sports,2018-06-17,1.52,4.0.3_and_up,1
34,shiver moonlit grove ce,family,4.1,3433,23000000,50000,0,0.0,everyone_10+,casual,2016-03-14,1.1.0,2.3.3_and_up,2
34,beast of lycan isle ce,family,4.1,2683,20000000,50000,0,0.0,everyone_10+,casual,2014-01-23,1.0,2.3_and_up,2
39,qui est ce,family,4.2,7,5400000,1000,0,0.0,everyone,puzzle,2015-10-11,1.0,2.2_and_up,1
8,volvo ce insider,business,4.2,45,24000000,1000,0,0.0,everyone,business,2018-03-16,1.15.5,4.0.3_and_up,1
47,grim tales the wishes ce,game,4.3,4923,20000000,100000,0,0.0,everyone_10+,adventure,2015-08-26,1.0.0,2.3.3_and_up,2
14,ac ce bjt actorial,family,4.2,1,1400000,50,1,2.0,everyone,education,2015-09-27,2.4,1.6_and_up,1
14,mcq ce it,family,5.0,22,3600000,1000,0,0.0,everyone,education,2017-11-07,2.0,4.4_and_up,1
14,placement tips for be ceit,family,4.4,7,6300000,500,0,0.0,everyone,education,2016-06-24,1.4,4.0_and_up,1
8,netapp ce,business,4.2,0,21000000,100,0,0.0,everyone,business,2018-02-27,v6.6.0,5.0_and_up,1
34,depths of betrayal ce full,family,4.3,363,14000000,1000,1,2.99,everyone_10+,casual,2013-08-19,1.0.0,2.3_and_up,2
8,merck ce,business,4.5,2,25000000,100,0,0.0,everyone,business,2017-02-13,1.0,4.1_and_up,1
14,ce-strong,family,4.2,0,16000000,100,0,0.0,everyone,education,2016-06-17,1.0.4,4.0_and_up,1
14,magana jari ce littafi na uku  part 3 of 3,family,4.8,65,55000000,5000,0,0.0,everyone,education,2017-11-19,1.0,4.0_and_up,1
91,ccleaner,tools,4.4,885187,22000000,50000000,0,0.0,everyone,tools,2018-07-19,4.7.0,4.1_and_up,1
20,quest ce qui est jaune et qui attend,family,4.2,10,3000000,500,0,0.0,everyone,entertainment,2017-07-13,1.1_(j'sais_pas),4.4_and_up,1
29,ce-setram lappli,libraries_and_demo,4.2,0,2600000,100,0,0.0,everyone,libraries  demo,2017-12-05,1.1.8,4.0.3_and_up,1
30,ce kisio,lifestyle,4.2,1,24000000,100,0,0.0,everyone,lifestyle,2018-02-05,1.0.1,4.1_and_up,1
91,terminal emulator for android,tools,4.4,113951,551000,10000000,0,0.0,everyone,tools,2015-04-15,1.0.70,1.6_and_up,1
91,ceasa ce,tools,4.2,0,4000000,50,0,0.0,everyone,tools,2018-06-13,1.0,4.0_and_up,1
85,ce genius nurses edition,medical,4.2,0,5100000,1,1,3.99,everyone,medical,2018-06-01,1.5,4.0.3_and_up,1
102,ce hpjm 69,news_and_magazines,4.2,2,22000000,50,0,0.0,everyone,news  magazines,2017-11-09,1.0,4.1_and_up,1
94,ce sodexo pass france,productivity,4.2,0,21000000,50,0,0.0,everyone,productivity,2018-06-06,2.3,4.1_and_up,1
89,ce ah vlj,travel_and_local,4.2,1,18000000,1000,0,0.0,everyone,travel  local,2017-11-09,1.4,4.1_and_up,1
95,pregnancy tracker  countdown to baby due date,parenting,4.7,658087,62000000,10000000,0,0.0,everyone,parenting,2018-05-24,3.15.1,5.0_and_up,1
94,accept ce marking,productivity,4.2,0,30000000,10,0,0.0,everyone,productivity,2018-06-28,1.0,4.1_and_up,1
30,ce ar log,lifestyle,4.2,0,23000000,1,0,0.0,everyone,lifestyle,2018-07-11,1.0.1,4.1_and_up,1
8,ce intelligence,business,4.2,0,10000000,5,0,0.0,everyone,business,2016-11-15,1.1,4.0_and_up,1
37,crossfire legends,game,4.3,144040,29000000,5000000,0,0.0,teen,action,2018-07-25,1.0.9.10,4.0_and_up,3
91,cflumen,tools,4.4,4901,1900000,100000,0,0.0,everyone,tools,2017-02-09,3.70,5.0_and_up,1
91,cf-bench pro,tools,4.6,159,29000,1000,1,1.49,everyone,tools,2011-06-23,1.1,1.6_and_up,1
30,cf shop,lifestyle,2.8,88,43000000,10000,0,0.0,everyone,lifestyle,2018-06-30,1.8.1,4.4_and_up,1
14,cf life,family,5.0,4,8300000,100,0,0.0,everyone,education,2018-06-27,3.8.0,4.1_and_up,1
91,cf-bench,tools,4.4,2132,103000,100000,0,0.0,everyone,tools,2013-07-03,1.3,2.1_and_up,1
30,cf appreciation,lifestyle,2.0,11,6200000,1000,0,0.0,everyone,lifestyle,2018-06-12,2.4.78-s,4.1_and_up,1
30,unity cf,lifestyle,5.0,5,8300000,100,0,0.0,everyone,lifestyle,2016-04-12,1.0,4.0.3_and_up,1
93,next launcher 3d bold-cf theme,personalization,4.4,175,5500000,1000,1,0.99,everyone,personalization,2014-01-11,1.042,2.2_and_up,1
30,overcomers cf - ga,lifestyle,5.0,7,11000000,100,0,0.0,everyone,lifestyle,2017-03-20,1.1,4.1_and_up,1
93,themes daf cf 85 trucks,personalization,4.2,2,17000000,100,0,0.0,teen,personalization,2016-06-09,1.0,2.3.3_and_up,3
11,cf chat connecting friends,communication,3.4,5,2400000,100,0,0.0,teen,communication,2016-04-27,1.4,2.3_and_up,3
25,cf invest,finance,4.4,11,4600000,500,0,0.0,everyone,finance,2018-02-02,1.20,4.1_and_up,1
30,team cf,lifestyle,4.2,0,3000000,100,0,0.0,everyone,lifestyle,2018-06-07,3.9.9.2,2.3_and_up,1
91,iobd2-cf,tools,3.4,5,21000000,500,0,0.0,everyone,tools,2016-12-26,1.0,2.3.3_and_up,1
25,cf pd,finance,4.2,4,2700000,100,0,0.0,everyone,finance,2018-03-28,1.10,4.1_and_up,1
93,themes daf cf trucks,personalization,4.2,2,15000000,100,0,0.0,teen,personalization,2016-06-09,1.0,2.3.3_and_up,3
30,cf calculator,lifestyle,3.3,25,4700000,1000,0,0.0,everyone,lifestyle,2015-03-10,1.0.2,4.0_and_up,1
30,cf climb,lifestyle,1.5,2,3000000,100,0,0.0,everyone,lifestyle,2018-06-07,3.9.9.2,2.3_and_up,1
85,squeezy cf,medical,4.2,0,1400000,10,1,2.99,everyone,medical,2017-04-26,1.2.11,4.0_and_up,1
93,wallpapers daf cf trucks,personalization,4.2,1,13000000,100,0,0.0,teen,personalization,2016-06-13,1.0,2.3.3_and_up,3
93,wallpapers daf cf 85 trucks,personalization,4.2,0,16000000,10,0,0.0,teen,personalization,2017-04-29,1.0,4.1_and_up,3
25,cf,finance,5.0,2,2000000,100,0,0.0,everyone,finance,2016-03-30,1.1,4.0_and_up,1
93,wallpapers truck daf cf,personalization,4.2,19,11000000,1000,0,0.0,everyone,personalization,2016-06-27,1.0,2.3.3_and_up,1
91,cf cal,tools,4.3,123,2900000,10000,0,0.0,everyone,tools,2016-02-09,1.0.6,4.0_and_up,1
85,cf genee,medical,4.3,16,40000000,1000,0,0.0,everyone,medical,2018-05-31,5.0.0,4.0_and_up,1
93,themes daf cf 85,personalization,4.2,3,14000000,100,0,0.0,teen,personalization,2016-05-13,1.0,2.3.3_and_up,3
27,cf spot,health_and_fitness,4.2,0,9700000,100,0,0.0,everyone,health  fitness,2018-07-09,4.2.2,4.1_and_up,1
27,cf talenti,health_and_fitness,4.2,4,7800000,100,0,0.0,everyone,health  fitness,2018-07-09,4.2.2,4.1_and_up,1
